chunk_id,source_book,page,text_preview,current_semantic_tags,current_risk_levels,annotated_contraindications,annotated_risk_level,annotator_notes
ku_pdfbook_427958a5,毕淑敏自选集 生命卷 西藏的故事.pdf,123-124,"  你胙夫晚上想了些什么?  |惜到了这
个地步
是我们都不曾料到的。假如我胙夜拦住芦花。假如芦花安静
地睡着了。他们以后也还会去看高原的星星:
游星是不会叛国的。
我急急辩解。这是我此刻能为游星做的
件事。
我说你什么肘候才能老练起来?  那不过是个工作艺术嘛!不这
祥唬。她哪能老老实实说真话 !
我膛目结舌 !
周一帆。游星的事如何处理
~还得等待研究。这期闻。你不
上班了。也就是说。你的工作改为监护游星。干万不能出意外。
协理员。这事还是让别人干吧。比如芦花。
这是我第一次抗
拒命令。一个蓿舍的战友。突然成了看守与被看守的关系。对她对我
都是折磨。
""芦花说她不愿见游星。我已经把她调到别","照护负担, 抑郁情绪, 自杀意念",,,,
ku_pdfbook_1e5ad5d7,毕淑敏自选集 生命卷 西藏的故事.pdf,125-125,"了我以外。没有人知道游星的真实近况。她的桃红色故
事在传播中鸟烂发紫。不忍卒听。
我设法替游星辩解。她使我们女兵班蒙受了巨大的耻辱。大家都
忙不迭地洗自自己。好像早就看出游星是个淫荡女人。我难以自保,
何以保人。
我端着满满的饭碗。在男人目光的甬道中穿行。我感到那目光中
的荆棘和火焰。我无法设椹游星有一天当真走出那禁闭的小屋。该如
何在这剑戟般的目光中生存!
推开门。我有意让门扇敞眷。希望正午的日光带给我们温热。
早上的饭还摆在桌上。纹丝没动。我把中午饭又放上。游垦连吞
都不看。
游星
多少吃一点。你巳经兀天不吃饭了!
我好声劝她。
""不。
她极轻微但毫无商量余地地回答我。
自那个可怕的夜晚之","抑郁情绪, 自杀意念, 死亡焦虑",,,,
ku_pdfbook_51dbd0d3,毕淑敏自选集 生命卷 西藏的故事.pdf,126-126,"说罢
像吃药似的拔拉了几粒饭。
那个他。是谁?  她父亲吗?
不筐怎么样。游星开始吃饭了。这就好。
""班长。有人找你。
芦花怯怯地在远处喊我。
一对半红早己彻底解体。我并没有把芦花汇报这事告诉游星。芦
花却总是不廛见我们。
""你去吧。我不会自杀的。
游垦见我犹豫是否离开岗位。设身
处地为我肴想。
'帮我照看-下。
我对芦花说。
她端了个小板凳。呆坐在院干里。从敞开的门洞瞄着游星。
孔博像一株抖掉积雪的绿树。俏拔潇酒。我知道他不但斗胆脱亍
棉裤,趁眷正午,居然把棉衣也扒亍。""很精干呀!不过关节可要疼的。
我倩自说。
""疼了就请你打针。你打针一点也不疼。简直是享受!
'别胡说!再要贫嘴我以后像纳鞋","抑郁情绪, 自杀意念",,,,
ku_pdfbook_e718c5a5,毕淑敏自选集 生命卷 西藏的故事.pdf,127-127,"像台风中的风眼。过着异常平静的生活。且出而作 ,
日落而息。时间稀释了刻骨铭心的痛苦。游星略略恢复了一点生气。
'外面在忙什么呢?
她问我。
唯
~能够同她交谈的是我。老协曾冉三告诫于我。不能将战备之
事透露给游星。为什么?  我不知道。但游星是将门之女。战争除了是
种种极为细致严谨的准备工作之外,更是君临
切笼箪一切浸透一切
的气氛。它像
团浓重的铅色烟云,裹胁着全师随它旋转。游星用她
聪明的心感觉到了。
老协的命令不可违。我舍糊应道:
#可能是有什么行动吧!
你去跟领导说说,放我出去工作吧! 我一不会外逃,二不会自杀,
~定待侯处理。外面这么忙。咱们俩都这么闲着,多篱囊! 就是打仗,
世允",抑郁情绪,,,,
ku_pdfbook_48aeca7e,毕淑敏自选集 生命卷 西藏的故事.pdf,136-136,"同志犯亍这样严重的错误。我作为政治领
导
要负主要责任。
他态度真诚,悔恨之心谥于言表。因为女兵们
管理不善。他受到严厉批评。
""我们要纯洁队伍。教育同志。从此杜绝此类事件发生。
他的
语锋开始凌厉。
我吓了一跳:  这不分明暗示着要开除游星党籍吗?
我用眼去睃游星。她端端正正地坐着。像一根1塔,虽不断融化,
还撑得住架式。眼猜紧盯着
""重伤不哭""  的横幅。
其后。宣读亍当事人的检查交待材料。游星写得很简单。基本上
就是我笔录的那些。伍光辉则要复杂得多
而且记忆|分清楚。简直
叫人怀疑当初他与游星相奸肘
就椹到了坦自交待的这-天。
假如可能。我真要捂起耳朵。跑出这血腥的房间。我知逍这些话
像","未竟事务, 存在性痛苦, 抑郁情绪",,,,
ku_pdfbook_39fd1117,毕淑敏自选集 生命卷 西藏的故事.pdf,137-137,"的嘴巴。鼻孔。似乎还包括耳朵眼和眼皮下角。一齐冒出来。
又一声轻徽声响。是衣袖与军服下摆摩擦的动静。在死一般沉寂
的会场听来。竞像汽车轮胎紧急刹车肘刺耳。又一只胳膊举起来了。
它位置很低。但明自无误。
游星绝望地把头扭过来扭过去,好像一-条牛尾。在忙不迭地扑打
成群而来的牛虻:-
'她开始喘息。好像那些手都捂在她的口鼻。
阵声响。音量比刚才大许多。这是兀双手一齐举起。
游垦的嘴张成
个椭圆。有稀薄的口水挂在两唇之闻。好像在吹
肥皂泡。这神情很古怪,像个天真的孩子,突然不认识朝夕相处的人了。
咧!喇!
如林的臂膀举起来了。大家的愤怒终于找到了宣泄的锥形山口。
游星把头伏下亍。伏得那样低。直抵双膝",存在性痛苦,,,,
ku_pdfbook_a5365569,毕淑敏自选集 生命卷 西藏的故事.pdf,138-138,"前线指挥部。于傍晚抵达阿里高原师。从师长到
炊事员。都虎虎有生气。仿佛战争巳经打响。
大功率的天线}起来了。这是同北京直接联络的电台。手挟卷
宗的陌生隼人们出出进进。那是游司令随身的工作人员。增派了许
多流动岗哨,你会在最出奇不意的地方看到一逍闪光。那是上兵
亮的枪刺。
是旧地重游了。二十年前。作为解放阿里的先逍部队指挥员。他
曾叱咤雪山的风云。在军人的传说中。他像牦牛
~祥强悍。
其实。此刻的游司令员。正高垫枕头。面色瓦灰。扣着氧气面罩
神智不清地躺在前指司令部的
~张床上。
毕竞是岁月不饶人。严重的高山反应。像一排霞弹击中了他。
当然。这是绝密的军事情报。
出师末捷。先失主帅。此乃用兵之大","呼吸困难, 疲劳与虚弱, 医疗决策, 家属沟通, 照护负担",,,,
ku_pdfbook_8afc2a02,毕淑敏自选集 生命卷 西藏的故事.pdf,139-139,"。
'前指""  戒备森严
这所孤立的石砌房屋。每一间都亮着灯。人
影幢幢。因为游司令的到来。高原师将彻夜发电。
我身穿自色工作服,行进在长长的甬逍。我将看到一位威严的将
军
严酷的父亲。不懂得爱的丈夫
在随同人员引导下。我们进人一间小小的屋子。我惊讶极了。
屋内光线昏黄。从走廊强光下骤然入内,
~时难以适应。更觉幽暗。
~位骨骼粗大却很瘦削的老人。白发巷巷的头颅无力地倚在枕头垛上,
仿佛
团喘息的老刺猬。可怕的泡袜黏痰封闭了他的口鼻,
每--轮艰
难的呼吸之后。你都怀疑他还会不会再喘笫二口气!
高原把司令员凌迟亍
只剩一个苍老的躯壳。
片刻之后
眼睛颀酝了
我对这位从末谋过面的司令员。涌上亲
","呼吸困难, 疲劳与虚弱",,,,
ku_pdfbook_8cd51097,毕淑敏自选集 生命卷 西藏的故事.pdf,142-142,"。
我调皮地说。
""奸个机灵的小鬼! 可懵你是个女孩 ,不然可以提个作战参谋的。
游司令员说。
""首长可不要过一会睡肴了。
我打趣地说。
""怎么会?  从现在开始。我一直睁着眼腈。
司令员极认真地说。
我拔腿就往外跑。脚步声惊动了科长。他睡眼惺忪惊恐万状地问:
司令员出了什么危险?
什么危险也没有。他比原来好多啦!
我把我的计划告诉科长。
他揉着胸口说:
""只要司令员没问题,别的我不管。也许这是
~味心药。
你去吧。这边我来照料。
十三
窗户黑眷。游星大概睡者了。我拿不准她会对我的建议采取什么
态度。但我有把握说服她。
我轻轻走进屋
顸备到床边叫她。有月亮的夜晚。外面比屋里亮。
我看到
个黑色","家属沟通, 医疗决策",,,,
ku_pdfbook_30df62d6,毕淑敏自选集 生命卷 西藏的故事.pdf,146-146,"不放心地说。
""班长。我巳经可以自行活动了!
游垦坚持她的主意。
乔她想到哪里去了 !
我只好退回来。
""似小心点。
我说。
游星担肴水桶。用纤长的手指捏眷羸担钩与桶钩相搭的铁环处
轻轻地走了。
了。
雪片从云层直扑大地。像沉重的木屑。落在棉衣上。很黏。像半
漭化的砂糖。苍天很有耐心地用雪花把大地的皱纹抹平。安抚被狂风
搜刮得赤裸裸的高原。
雪把阿里装饰
~新。
等了一会儿。游星役回来。
又等了一会儿。游星还没回来
一担水。怎么会用这么长时间!
我觉得蹊跷。跑出去找她。远远地。看到水井处亮着
~道雪白的光柱。
待再往前走。看见那光柱毫不晃动。笔直地射向天空
竟像是从
井底发出来的。
井边整齐地","哀伤与丧失, 自杀意念",,,,
ku_pdfbook_650e516b,毕淑敏自选集 生命卷 西藏的故事.pdf,147-147,"才照过的小镜子。梳子上还留有她梳头时飘落的
干燥的发丝:
芦花趴在床前。哭得泪人一般。我却一滴泪都没有。
我总在固执地思索一个亳无意义的问题:  游星是先把手电筒亮眷
丢下去。还是于执手电筒扎下去的?
不管是哪种。游垦是在一团明亮的光明之中。走向那片幽静的水
域的。那里面有垦星。有月亮。有云彩
有雪花。有世界上最高的峰
峦和
股股奔涌而出来自地心的泉:+水是热的。
当她最初浴进澄清温暖的泉水肘
该感到水波像柔软的被子覆盖
过来。抵挡住了所有的风霜雨雪
像一块纯净的水晶。包裹着她到远方。
游星的头发渐渐干了。
正是黎明前最黑暗的时光。
老协用尺子昂了水桶的位置。并提醒几个人同时注意到这
~事实。","死亡焦虑, 哀伤与丧失, 告别与分离, 家属沟通",high,,,
ku_pdfbook_7f9b5e21,毕淑敏自选集 生命卷 西藏的故事.pdf,148-148,"紧张地注视着这一幕:  他原本就不同意司令员带病出发。再
加上这致命的一击。谁知会出什么事?
我也为老协捏了一把汗:  事情远比他所意识到的危险。游司令员
为等待爱女。几乎
~夜未眠。现在噩耗突然袭来
老协一句三停地报告了游星同志因工作肘不慎。失足落水牺牲 .
苗音申充满抑制不住的恐惧但他还是勇敢地说完了所有的话。等待
指示。
很静很静。我听见睫毛上的花融化成水肘有毒蛇般的嘶嘶声
游司令员当肘正准备匕吉普车。看到一个不认识的下缀军官拦住
去路。不禁十分诧异。他注意地听完老协的话。众目睽睽之下。他的
双腱明显地趔趄了一下,却很快挺直了身躯,显得比片刻之前更为高大。
他用让所有的人都听得见的声音说","死亡焦虑, 未竟事务, 哀伤与丧失, 灵性需求",,,,
ku_pdfbook_117c5851,毕淑敏自选集 生命卷 西藏的故事.pdf,165-166,"我用什么来写血书呀?
干涸的血字。使纸皱得厉害。面对转交
拉指
的一沓血书。郑
伟良写完了拉练方案的最后一个字。他丢下沉重的笔。
四周无人。他抽出肖玉莲的血书。把它贴在脸上。每个字都像火
似的烧苻他。
上吹;
起风了。等待中的机会来了。他用电话通知各单位司号员前来巢合。
还有短暂的余暇。他吞看表。打开半导体调出中央人民广播电台。
听到一句 ""朔凤吹""
他就拧了过去。然后戴上耳机,调到另一个波段。
'取金羊毛的英雄们。为了抵御酉连岛上怪鸟们极富诱惑力的
歌声。弹起了自己的基法拉琴。他们歌唱不畏风浪的航海家们。歌
唱正在等待他们胜利返航的家乡。
阿尔戈号' 终于驶过了危险的
酉连岛+
希腊神话连播","告别与分离, 哀伤与丧失",,,,
ku_pdfbook_14e5420a,毕淑敏自选集 生命卷 西藏的故事.pdf,170-170,"不远处穿黑皮鞋的卫
他当兵肘那卫兵肯定还没出世呢。己经在佯作不动声色地注视
他了。他记得自己忽然气馁起来,
觉得自己在昆仑山上至高无上的威
严一下子丧失了。他感到了自己的渺小。只有当他站在昆仑山上的时
侯。他才是高大的。军人有两种,做京官和戍边的。他和他的战士们,
自然是属于后一种。熏黑的肤色。粗糙的面皮。翻翘的指甲。使得他
们在衣冠楚楚的城里兵面前。狼狈不堪。而实际上。正是他们用自己
的胸膛
抵御了边境的风沙。想到城镇驻军拉练肘的葺态
竟感到了一种恶意的快乐。这次。看我们的吧。
他啪地一下按动了打火机。银白色的机身上有七颗闪闪的金星,
这是当年边境自卫反击战肘缴获的战利品。国际上有名的 :七","生命意义, 疲劳与虚弱, 疼痛管理",,,,
ku_pdfbook_7c98f501,毕淑敏自选集 生命卷 西藏的故事.pdf,174-174,"亦步亦趋。循
着先行者的足迹前进。祝且地面多积雪坑崔,倘每一步都自寻落脚点,
不知要平添多少风险。无奈中甘蜜蜜只有拉大步幅。扭腰送髋。勉力
支撑。猛然间金喜蹦一个留步
甘蜜蜜当的一声。与大铁锅的尖底又
撞个正肴。鼻子几乎挤扁,额头登肘肿起-包。
""往后传:
'跟上!
金喜蹰头也不回地丢过-句口令。紧接着
又是一次长久的停顿开始了。
半天身后毫无动静。金喜蹦以为是声小没听见。转过身去。瞅着
甘蜜蜜大吼了一声:
""往后传:  跟上!
甘蜜蜜狠狠地翮了金喜蹦一眼:
""传什么传!就不传!传有什么
用?  这会儿挤成一窝蜂;一颗手榴弹能炸死一个连! 待会跑得人能吐
血!跟上。跟上,
前面的人为什么不跟上","疲劳与虚弱, 抑郁情绪, 疼痛管理",,,,
